input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000809:Seasons of Bruma.esp,SIGNAL,read,TREE,000809:Seasons of Bruma.esp,CYRTreeMaple03WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00080A:Seasons of Bruma.esp,SIGNAL,read,TREE,00080A:Seasons of Bruma.esp,CYRTreeMaple04AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00080B:Seasons of Bruma.esp,SIGNAL,read,TREE,00080B:Seasons of Bruma.esp,CYRTreeMaple04WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00080C:Seasons of Bruma.esp,SIGNAL,read,TREE,00080C:Seasons of Bruma.esp,CYRTreeOak01AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00080D:Seasons of Bruma.esp,SIGNAL,read,TREE,00080D:Seasons of Bruma.esp,CYRTreeOak01WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00080E:Seasons of Bruma.esp,SIGNAL,read,TREE,00080E:Seasons of Bruma.esp,CYRTreeOak02AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00080F:Seasons of Bruma.esp,SIGNAL,read,TREE,00080F:Seasons of Bruma.esp,CYRTreeOak02WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000810:Seasons of Bruma.esp,SIGNAL,read,TREE,000810:Seasons of Bruma.esp,CYRTreeOak03AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000811:Seasons of Bruma.esp,SIGNAL,read,TREE,000811:Seasons of Bruma.esp,CYRTreeOak03WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000812:Seasons of Bruma.esp,SIGNAL,read,TREE,000812:Seasons of Bruma.esp,CYRTreeOak04AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000813:Seasons of Bruma.esp,SIGNAL,read,TREE,000813:Seasons of Bruma.esp,CYRTreeOak04WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000814:Seasons of Bruma.esp,SIGNAL,read,TREE,000814:Seasons of Bruma.esp,CYRTreeOak05AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000815:Seasons of Bruma.esp,SIGNAL,read,TREE,000815:Seasons of Bruma.esp,CYRTreeOak05WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000816:Seasons of Bruma.esp,SIGNAL,read,TREE,000816:Seasons of Bruma.esp,CYRTreeVinePatch01WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000817:Seasons of Bruma.esp,SIGNAL,read,TREE,000817:Seasons of Bruma.esp,CYRTreeAzaleaShrub01AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000818:Seasons of Bruma.esp,SIGNAL,read,TREE,000818:Seasons of Bruma.esp,CYRTreeAzaleaShrub01WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000819:Seasons of Bruma.esp,SIGNAL,read,TREE,000819:Seasons of Bruma.esp,CYRTreeAzaleaShrub02AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00081A:Seasons of Bruma.esp,SIGNAL,read,TREE,00081A:Seasons of Bruma.esp,CYRTreeAzaleaShrub02WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00081B:Seasons of Bruma.esp,SIGNAL,read,TREE,00081B:Seasons of Bruma.esp,BSKTreeAspenGreen01_AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00081C:Seasons of Bruma.esp,SIGNAL,read,TREE,00081C:Seasons of Bruma.esp,BSKTreeAspenGreen01_WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00081D:Seasons of Bruma.esp,SIGNAL,read,TREE,00081D:Seasons of Bruma.esp,BSKTreeAspenGreen02_AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00081E:Seasons of Bruma.esp,SIGNAL,read,TREE,00081E:Seasons of Bruma.esp,BSKTreeAspenGreen02_WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00081F:Seasons of Bruma.esp,SIGNAL,read,TREE,00081F:Seasons of Bruma.esp,BSKTreeAspenGreen03_AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000820:Seasons of Bruma.esp,SIGNAL,read,TREE,000820:Seasons of Bruma.esp,BSKTreeAspenGreen03_WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000821:Seasons of Bruma.esp,SIGNAL,read,TREE,000821:Seasons of Bruma.esp,BSKTreeAspenGreen04_AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000822:Seasons of Bruma.esp,SIGNAL,read,TREE,000822:Seasons of Bruma.esp,BSKTreeAspenGreen04_WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000823:Seasons of Bruma.esp,SIGNAL,read,TREE,000823:Seasons of Bruma.esp,BSKTreeAspenGreen05_AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000824:Seasons of Bruma.esp,SIGNAL,read,TREE,000824:Seasons of Bruma.esp,BSKTreeAspenGreen05_WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000825:Seasons of Bruma.esp,SIGNAL,read,TREE,000825:Seasons of Bruma.esp,BSKTreeAspenGreen06_AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000826:Seasons of Bruma.esp,SIGNAL,read,TREE,000826:Seasons of Bruma.esp,BSKTreeAspenGreen06_WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000827:Seasons of Bruma.esp,SIGNAL,read,TREE,000827:Seasons of Bruma.esp,BSKTreeGreenShrub01_AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000828:Seasons of Bruma.esp,SIGNAL,read,TREE,000828:Seasons of Bruma.esp,BSKTreeGreenShrub01_WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|000829:Seasons of Bruma.esp,SIGNAL,read,TREE,000829:Seasons of Bruma.esp,BSKTreeGreenShrub02_AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00082A:Seasons of Bruma.esp,SIGNAL,read,TREE,00082A:Seasons of Bruma.esp,BSKTreeGreenShrub02_WIN,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
8d69b01834c5b099,NQ093,NQ,Quests and Newlands - Beyond Skyrim Bruma,Beyond Skyrim - Bruma SE - Seasons of Bruma,Seasons of Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beyond Skyrim - Bruma SE - Seasons of Bruma\Seasons of Bruma.esp,8d69b01834c5b099|00082B:Seasons of Bruma.esp,SIGNAL,read,TREE,00082B:Seasons of Bruma.esp,BSKTreeGreenShrub03_AUT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
