input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|00080D:LOTD Skill Trees.esp,SIGNAL,read,BOOK,00080D:LOTD Skill Trees.esp,zzz_dbm_arcBookExcavation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1C661C:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1C661C:LegacyoftheDragonborn.esm,DBM_ArcPerkExcavator1,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1C661D:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1C661D:LegacyoftheDragonborn.esm,DBM_ArcPerkExcavator2,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1C661E:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1C661E:LegacyoftheDragonborn.esm,DBM_ArcPerkExcavator3,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1C6632:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1C6632:LegacyoftheDragonborn.esm,DBM_ArcPerkSurveyor,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1C6633:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1C6633:LegacyoftheDragonborn.esm,DBM_ArcPerkRelicHunter,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1C6649:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1C6649:LegacyoftheDragonborn.esm,DBM_ArcPerkPackItIn1,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1C664E:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1C664E:LegacyoftheDragonborn.esm,DBM_ArcPerkPackItIn2,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1C6650:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1C6650:LegacyoftheDragonborn.esm,DBM_ArcPerkPackItIn3,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1CB7A6:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1CB7A6:LegacyoftheDragonborn.esm,DBM_ArcPerkScrapper,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1D5B18:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1D5B18:LegacyoftheDragonborn.esm,DBM_ArcPerkDwemerSpec,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1D5C1F:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1D5C1F:LegacyoftheDragonborn.esm,DBM_ArcPerkSalvager,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1D5C20:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1D5C20:LegacyoftheDragonborn.esm,DBM_ArcPerkArtificer,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1E4F48:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1E4F48:LegacyoftheDragonborn.esm,DBM_ArcPerkbenefactor,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1E4F49:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1E4F49:LegacyoftheDragonborn.esm,DBM_ArcPerkQuartermaster,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1EA062:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1EA062:LegacyoftheDragonborn.esm,DBM_ArcPerkExhumeDUPLICATE001,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|1EA063:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,1EA063:LegacyoftheDragonborn.esm,DBM_ArcPerkNordicSpec,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|208913:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,208913:LegacyoftheDragonborn.esm,DBM_ArcPerkFalmerSpec,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|208924:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,208924:LegacyoftheDragonborn.esm,DBM_ArcPerkScavenger,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|208928:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,208928:LegacyoftheDragonborn.esm,DBM_ArcPerkWalkWithDead,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
6ea867a4455172e6,NQ094,NQ,Quests and Newlands - LOTD,Legacy of The Dragonborn Perk Menu,LOTD Skill Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Legacy of The Dragonborn Perk Menu\LOTD Skill Trees.esp,6ea867a4455172e6|20892C:LegacyoftheDragonborn.esm,SIGNAL,read,PERK,20892C:LegacyoftheDragonborn.esm,DBM_ArcPerkTamersHand,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
d4934e29b3b7d992,NQ094,NQ,Quests and Newlands - Misc,Ascend - Hidden Peaks of Wyrmstooth,Ascend - Hidden Peaks of Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ascend - Hidden Peaks of Wyrmstooth\Ascend - Hidden Peaks of Wyrmstooth.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,BOOK:3|CONT:1|SPEL:1|WEAP:1,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",Direct signal candidate enumeration: 6,REJECTED
d4934e29b3b7d992,NQ094,NQ,Quests and Newlands - Misc,Ascend - Hidden Peaks of Wyrmstooth,Ascend - Hidden Peaks of Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ascend - Hidden Peaks of Wyrmstooth\Ascend - Hidden Peaks of Wyrmstooth.esp,d4934e29b3b7d992|000011:Ascend - Hidden Peaks of Wyrmstooth.esp,SIGNAL,read,BOOK,000011:Ascend - Hidden Peaks of Wyrmstooth.esp,Haiku_HikingGuide,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
d4934e29b3b7d992,NQ094,NQ,Quests and Newlands - Misc,Ascend - Hidden Peaks of Wyrmstooth,Ascend - Hidden Peaks of Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ascend - Hidden Peaks of Wyrmstooth\Ascend - Hidden Peaks of Wyrmstooth.esp,d4934e29b3b7d992|000121:Ascend - Hidden Peaks of Wyrmstooth.esp,SIGNAL,read,BOOK,000121:Ascend - Hidden Peaks of Wyrmstooth.esp,Haiku_Journal_Marauder,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
d4934e29b3b7d992,NQ094,NQ,Quests and Newlands - Misc,Ascend - Hidden Peaks of Wyrmstooth,Ascend - Hidden Peaks of Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ascend - Hidden Peaks of Wyrmstooth\Ascend - Hidden Peaks of Wyrmstooth.esp,d4934e29b3b7d992|00084C:Ascend - Hidden Peaks of Wyrmstooth.esp,SIGNAL,read,BOOK,00084C:Ascend - Hidden Peaks of Wyrmstooth.esp,Haiku_Journal_Ocata,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
d4934e29b3b7d992,NQ094,NQ,Quests and Newlands - Misc,Ascend - Hidden Peaks of Wyrmstooth,Ascend - Hidden Peaks of Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ascend - Hidden Peaks of Wyrmstooth\Ascend - Hidden Peaks of Wyrmstooth.esp,d4934e29b3b7d992|0001E3:Ascend - Hidden Peaks of Wyrmstooth.esp,SIGNAL,read,CONT,0001E3:Ascend - Hidden Peaks of Wyrmstooth.esp,Haku1TreasRuinsUrnSmall01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
d4934e29b3b7d992,NQ094,NQ,Quests and Newlands - Misc,Ascend - Hidden Peaks of Wyrmstooth,Ascend - Hidden Peaks of Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ascend - Hidden Peaks of Wyrmstooth\Ascend - Hidden Peaks of Wyrmstooth.esp,d4934e29b3b7d992|00098B:Ascend - Hidden Peaks of Wyrmstooth.esp,SIGNAL,read,SPEL,00098B:Ascend - Hidden Peaks of Wyrmstooth.esp,Haiku1_ResistPoisonSpell,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
d4934e29b3b7d992,NQ094,NQ,Quests and Newlands - Misc,Ascend - Hidden Peaks of Wyrmstooth,Ascend - Hidden Peaks of Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ascend - Hidden Peaks of Wyrmstooth\Ascend - Hidden Peaks of Wyrmstooth.esp,d4934e29b3b7d992|0008B6:Ascend - Hidden Peaks of Wyrmstooth.esp,SIGNAL,read,WEAP,0008B6:Ascend - Hidden Peaks of Wyrmstooth.esp,Haiku_OcataSword,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",,REJECTED
598f6c2175ecfed3,NQ094,NQ,Quests and Newlands - Misc,Fist of Fury - Temp Fix,FOF Test.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Fist of Fury - Temp Fix\FOF Test.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,SPEL:1,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",Direct signal candidate enumeration: 1,REJECTED
598f6c2175ecfed3,NQ094,NQ,Quests and Newlands - Misc,Fist of Fury - Temp Fix,FOF Test.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Fist of Fury - Temp Fix\FOF Test.esp,598f6c2175ecfed3|0C1110:Fists of Fury - Skyrim.esp,SIGNAL,read,SPEL,0C1110:Fists of Fury - Skyrim.esp,FOFTrackerSpell,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
ac2bcbbfd5c338a5,NQ094,NQ,Quests and Newlands - Misc,The Frozen Heart - A Othriel Visual Replacer,Snowfall - A Othriel Visual Replacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\The Frozen Heart - A Othriel Visual Replacer\Snowfall - A Othriel Visual Replacer.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:1|FLST:1,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",Direct signal candidate enumeration: 2,REJECTED
ac2bcbbfd5c338a5,NQ094,NQ,Quests and Newlands - Misc,The Frozen Heart - A Othriel Visual Replacer,Snowfall - A Othriel Visual Replacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\The Frozen Heart - A Othriel Visual Replacer\Snowfall - A Othriel Visual Replacer.esp,ac2bcbbfd5c338a5|00081B:Snowfall - A Othriel Visual Replacer.esp,SIGNAL,read,ARMO,00081B:Snowfall - A Othriel Visual Replacer.esp,Asy1um_OthrielSkinNaked,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
ac2bcbbfd5c338a5,NQ094,NQ,Quests and Newlands - Misc,The Frozen Heart - A Othriel Visual Replacer,Snowfall - A Othriel Visual Replacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\The Frozen Heart - A Othriel Visual Replacer\Snowfall - A Othriel Visual Replacer.esp,ac2bcbbfd5c338a5|000817:Snowfall - A Othriel Visual Replacer.esp,SIGNAL,read,FLST,000817:Snowfall - A Othriel Visual Replacer.esp,Asy1um_OthrielHeadparts,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: compatibility, balance, seasonal, visual, or replacer records are not authoritative devotional sources; defining content is reviewed separately.",,REJECTED
4eb56348fc9064ea,NQ094,NQ,Quests and Newlands - Misc,Wild Witch Outfit - CBBE 3BA - HDT-SMP,ksws03.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wild Witch Outfit - CBBE 3BA - HDT-SMP\ksws03.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:9|ENCH:1|WEAP:1,NO-ROWS,"Primary review: follower support, ordinary equipment, quest-support items, generic notes, flora, fauna, or world records do not encode a separate player devotional act after theology-stretch and double-credit review.",Direct signal candidate enumeration: 11,REJECTED
