input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
945d9114d1105fed,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB (Shades of Skyrim).esp,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB (Shades of Skyrim).esp,945d9114d1105fed|106A25:Skyrim.esm,SIGNAL,read,ACTI,106A25:Skyrim.esm,Water1024CreekFlowSW,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
945d9114d1105fed,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB (Shades of Skyrim).esp,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB (Shades of Skyrim).esp,945d9114d1105fed|10AD2F:Skyrim.esm,SIGNAL,read,ACTI,10AD2F:Skyrim.esm,Water1024CreekFlow,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
945d9114d1105fed,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB (Shades of Skyrim).esp,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB (Shades of Skyrim).esp,945d9114d1105fed|10E97D:Skyrim.esm,SIGNAL,read,ACTI,10E97D:Skyrim.esm,WRStairsWater01River01ACT,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
945d9114d1105fed,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB (Shades of Skyrim).esp,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB (Shades of Skyrim).esp,945d9114d1105fed|124D35:Water for ENB (Shades of Skyrim).esp,SIGNAL,read,ACTI,124D35:Water for ENB (Shades of Skyrim).esp,Water1024CaveFlow,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
945d9114d1105fed,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB (Shades of Skyrim).esp,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB (Shades of Skyrim).esp,945d9114d1105fed|129E3C:Water for ENB (Shades of Skyrim).esp,SIGNAL,read,ACTI,129E3C:Water for ENB (Shades of Skyrim).esp,Water1024MarkarthWaterFlow,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
945d9114d1105fed,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB (Shades of Skyrim).esp,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB (Shades of Skyrim).esp,945d9114d1105fed|129E3F:Water for ENB (Shades of Skyrim).esp,SIGNAL,read,ACTI,129E3F:Water for ENB (Shades of Skyrim).esp,Water1024Riften,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ACTI:21,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",Direct signal candidate enumeration: 21,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000800:Water for ENB.esm,SIGNAL,read,ACTI,000800:Water for ENB.esm,TundraStreamBend01WaterA_Blue,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000801:Water for ENB.esm,SIGNAL,read,ACTI,000801:Water for ENB.esm,TundraStreamBend01WaterA_Green,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000802:Water for ENB.esm,SIGNAL,read,ACTI,000802:Water for ENB.esm,TundraStreamBend01WaterB_Blue,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000803:Water for ENB.esm,SIGNAL,read,ACTI,000803:Water for ENB.esm,TundraStreamBend01WaterB_Brown,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000804:Water for ENB.esm,SIGNAL,read,ACTI,000804:Water for ENB.esm,TundraStreamBend01WaterB_Green,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000805:Water for ENB.esm,SIGNAL,read,ACTI,000805:Water for ENB.esm,Water1024FalkreathFlowSW,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000806:Water for ENB.esm,SIGNAL,read,ACTI,000806:Water for ENB.esm,WaterFXCreekFlatLarge_Blue,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000807:Water for ENB.esm,SIGNAL,read,ACTI,000807:Water for ENB.esm,WaterFXCreekFlatLong01FallForest01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000808:Water for ENB.esm,SIGNAL,read,ACTI,000808:Water for ENB.esm,WaterFXCreekFlatLong01Rocks01_Blue,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000809:Water for ENB.esm,SIGNAL,read,ACTI,000809:Water for ENB.esm,WaterFXCreekFlatLong01_Blue,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|00080A:Water for ENB.esm,SIGNAL,read,ACTI,00080A:Water for ENB.esm,WaterFXCreekFlatLong01_Brown,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|00080B:Water for ENB.esm,SIGNAL,read,ACTI,00080B:Water for ENB.esm,WaterFXCreekFlatLong01_Green,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|00080D:Water for ENB.esm,SIGNAL,read,ACTI,00080D:Water for ENB.esm,WaterTundraStreamTransition01_Blue,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|00080E:Water for ENB.esm,SIGNAL,read,ACTI,00080E:Water for ENB.esm,WaterTundraStreamTransition01_Brown,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|00080F:Water for ENB.esm,SIGNAL,read,ACTI,00080F:Water for ENB.esm,WaterTundraStreamTransition01_Green,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000810:Water for ENB.esm,SIGNAL,read,ACTI,000810:Water for ENB.esm,Water1024PuddleSW_Green,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000811:Water for ENB.esm,SIGNAL,read,ACTI,000811:Water for ENB.esm,Water1024Pond,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000812:Water for ENB.esm,SIGNAL,read,ACTI,000812:Water for ENB.esm,Water1024Geir,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000830:Water for ENB.esm,SIGNAL,read,ACTI,000830:Water for ENB.esm,WRWaterStream,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|000832:Water for ENB.esm,SIGNAL,read,ACTI,000832:Water for ENB.esm,Water1024_RF,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
99f7eaf172edb7d7,NQ107,NQ,Visuals - Water,Water for ENB - rerun,Water for ENB.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Water for ENB - rerun\Water for ENB.esm,99f7eaf172edb7d7|005992:Water for ENB.esm,SIGNAL,read,ACTI,005992:Water for ENB.esm,TundraStreamBend01WaterC_Blue,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
a7f6a4d60473280c,NQ107,NQ,Visuals - Weather and Sky,NAT.ENB - ESP WEATHER PLUGIN v3.1.1C - Fixed,NAT-ENB.esp,D:\Wabbajack\modlists\ARR 2.5\mods\NAT.ENB - ESP WEATHER PLUGIN v3.1.1C - Fixed\NAT-ENB.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:1,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",Direct signal candidate enumeration: 1,REJECTED
a7f6a4d60473280c,NQ107,NQ,Visuals - Weather and Sky,NAT.ENB - ESP WEATHER PLUGIN v3.1.1C - Fixed,NAT-ENB.esp,D:\Wabbajack\modlists\ARR 2.5\mods\NAT.ENB - ESP WEATHER PLUGIN v3.1.1C - Fixed\NAT-ENB.esp,a7f6a4d60473280c|0D649E:NAT-ENB.esp,SIGNAL,read,ARMO,0D649E:NAT-ENB.esp,natenb,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
8a1f5fe77269ce48,NQ107,NQ,Weaker Followers,Dynamic Follower Weakening (SPID),Dynamic Follower Weakening.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dynamic Follower Weakening (SPID)\Dynamic Follower Weakening.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,PERK:3,NO-ROWS,"Primary review: creature assets, fauna loot, scenery, utility, weather, framework, or ordinary world records do not encode a distinct deliberate devotional act.",Direct signal candidate enumeration: 3,REJECTED
8a1f5fe77269ce48,NQ107,NQ,Weaker Followers,Dynamic Follower Weakening (SPID),Dynamic Follower Weakening.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dynamic Follower Weakening (SPID)\Dynamic Follower Weakening.esp,8a1f5fe77269ce48|000800:Dynamic Follower Weakening.esp,SIGNAL,read,PERK,000800:Dynamic Follower Weakening.esp,FollowerWeaken25,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: creature assets, fauna loot, scenery, utility, weather, framework, or ordinary world records do not encode a distinct deliberate devotional act.",,REJECTED
8a1f5fe77269ce48,NQ107,NQ,Weaker Followers,Dynamic Follower Weakening (SPID),Dynamic Follower Weakening.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dynamic Follower Weakening (SPID)\Dynamic Follower Weakening.esp,8a1f5fe77269ce48|000801:Dynamic Follower Weakening.esp,SIGNAL,read,PERK,000801:Dynamic Follower Weakening.esp,FollowerWeaken75,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: creature assets, fauna loot, scenery, utility, weather, framework, or ordinary world records do not encode a distinct deliberate devotional act.",,REJECTED
8a1f5fe77269ce48,NQ107,NQ,Weaker Followers,Dynamic Follower Weakening (SPID),Dynamic Follower Weakening.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dynamic Follower Weakening (SPID)\Dynamic Follower Weakening.esp,8a1f5fe77269ce48|000D62:Dynamic Follower Weakening.esp,SIGNAL,read,PERK,000D62:Dynamic Follower Weakening.esp,FollowerWeaken,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: creature assets, fauna loot, scenery, utility, weather, framework, or ordinary world records do not encode a distinct deliberate devotional act.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:23,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",Direct signal candidate enumeration: 23,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|0877B1:Skyrim.esm,SIGNAL,read,ARMO,0877B1:Skyrim.esm,JewelryRingSilverRuby,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|0877C9:Skyrim.esm,SIGNAL,read,ARMO,0877C9:Skyrim.esm,JewelryRingGoldDiamond,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|01CF2B:Skyrim.esm,SIGNAL,read,ARMO,01CF2B:Skyrim.esm,JewelryRingGold,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|03B97C:Skyrim.esm,SIGNAL,read,ARMO,03B97C:Skyrim.esm,JewelryRingSilver,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|0877A7:Skyrim.esm,SIGNAL,read,ARMO,0877A7:Skyrim.esm,JewelryRingSilverAmethyst,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|0877AB:Skyrim.esm,SIGNAL,read,ARMO,0877AB:Skyrim.esm,JewelryRingSilverGarnet,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|0877F1:Skyrim.esm,SIGNAL,read,ARMO,0877F1:Skyrim.esm,JewelryNecklaceGoldDiamond,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
